10,0,1.0
10,0,0.9999996017527967
10,0,0.9999995020739214
10,0,0.9999914354265165
10,0,0.9998761124611445
10,0,0.9994316266316462
10,0,0.992965057745767
10,0,0.9875463524104983
10,0,0.9422484516254038
10,0,0.7847682985195101
10,0,0.5769132460565619
10,0,0.4925827587057575
10,0,0.06940732956852669
10,0,0.019735375775840502
10,0,0.0049768078189452725
10,0,0.013927133001043757
10,0,0.004879140149264494
10,0,0.05352130712907044
10,0,0.02571367024814797
10,0,0.0
15,0,1.0
15,0,0.9999999998893636
15,0,0.999999993238093
15,0,0.9999999760949833
15,0,0.9999995806562229
15,0,0.9999953941117331
15,0,0.9998671435714871
15,0,0.9995744861368777
15,0,0.9958804491852616
15,0,0.959885235146244
15,0,0.7312850178284298
15,0,0.3759914131902313
15,0,0.06978747705439958
15,0,0.044192135424772516
15,0,0.189436195492507
15,0,0.13523415516070747
15,0,0.010655371672808167
15,0,0.08135050903817032
15,0,0.010113873356033198
15,0,1.6737763585428223E-4
15,0,0.0
20,0,1.0
20,0,Error: Iterative method did not converge within 10000 iterations.
20,0,0.9999999999905392
20,0,0.9999999992330884
20,0,0.999999975218028
20,0,0.9999994880087313
20,0,0.9999914318546107
20,0,0.9998736558397199
20,0,0.9980818400957614
20,0,0.9516434482254161
20,0,0.6683011579542947
20,0,0.32405162522966613
20,0,0.25123455472946654
20,0,0.06254557402387262
20,0,0.2871079852375701
20,0,0.0013254005023662918
20,0,0.025359158587087927
20,0,9.793591822924164E-4
20,0,0.09999851343787558
20,0,0.04999961843404743
20,0,0.0
25,0,1.0
25,0,1.0
25,0,Error: Iterative method did not converge within 10000 iterations.
25,0,0.9999999999959088
25,0,0.999999999612798
25,0,0.9999999810370735
25,0,0.9999993429325187
25,0,0.9999804878507637
25,0,0.99942580258138
25,0,0.9781883411663452
25,0,0.6537516963564833
25,0,0.17398707503610744
25,0,0.10631942102064784
25,0,0.04350246928247381
25,0,0.2319650602272898
25,0,0.20025353725234507
25,0,0.1975443899443312
25,0,4.92894086274287E-4
25,0,Error: Iterative method did not converge within 10000 iterations.
25,0,Error: Iterative method did not converge within 10000 iterations.
25,0,0.0
30,0,1.0
30,0,0.9999999999999919
30,0,Error: Iterative method did not converge within 10000 iterations.
30,0,0.9999999996127987
30,0,0.9999999978928892
30,0,0.9999998792790913
30,0,0.9999943290289743
30,0,0.9996794541385633
30,0,0.9870051816796279
30,0,0.6188012404089075
30,0,0.18525690689893848
30,0,0.03782797440667063
30,0,0.008980736286037239
30,0,0.036644935763698205
30,0,0.002118802879728987
30,0,Error: Iterative method did not converge within 10000 iterations.
30,0,Error: Iterative method did not converge within 10000 iterations.
30,0,Error: Iterative method did not converge within 10000 iterations.
30,0,Error: Iterative method did not converge within 10000 iterations.
30,0,0.0
40,0,1.0
40,0,1.0
40,0,1.0
40,0,0.9999999999999992
40,0,0.9999999999999764
40,0,0.9999999999913293
40,0,0.9999999968303845
40,0,0.9999997437055735
40,0,0.9999648022159042
40,0,0.9938887773899893
40,0,0.5917269137675057
40,0,0.18108457746389717
40,0,0.04009647398315952
40,0,0.024296047810969723
40,0,0.0036905475395252463
40,0,0.15433308602243945
40,0,0.002980516858404947
40,0,7.891843784011421E-4
40,0,1.5054501902200812E-5
40,0,Error: Iterative method did not converge within 10000 iterations.
40,0,0.0
